run_label,question_id,question,topic,case_type,expected_behavior,expected_relevant_section,retrieval_method,answer_method,top_1_chunk_id,top_1_title,top_1_section,top_1_score,top_3_sections,retrieval_check_applicable,expected_section_in_top_3,confidence,confidence_reason,prompt_profile,cited_source_count,source_count,source_coverage_ratio,llm_provider,llm_model,prompt_tokens,output_tokens,thought_tokens,total_tokens,estimated_cost_usd,latency_seconds,answer,source_urls,error
gemini-strict-final,9,Hvenær skal seljandi afhenda söluhlut ef afhendingartími var ekki ákveðinn?,afhendingartími - lagaorð,legal_term,Svar á að nefna afhendingu án ástæðulausrar tafar og ekki síðar en 30 dögum.,6. gr. Afhendingartími.,tfidf,gemini:gemini-3-flash-preview,2003048.html_006,Lög um neytendakaup,6. gr. Afhendingartími.,0.43455668673549674,6. gr. Afhendingartími. | 60. gr. Umönnun söluhlutar. | 17. gr. Hlutur seldur „í því ástandi sem hann er“. Sala á uppboði.,True,True,medium,Að minnsta kosti ein heimild hefur gott vægi og svarið inniheldur tilvísanir.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1520,94,713,2327,,3.977,"Hafi samningsaðilar ekki komið sér saman um annað skal seljandi afhenda vöruna eða umráð yfir henni til neytanda án ástæðulausrar tafar [1]. Þessi afhending skal þó fara fram eigi síðar en 30 dögum eftir að gengið var frá samningi [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,9,Hvenær skal seljandi afhenda söluhlut ef afhendingartími var ekki ákveðinn?,afhendingartími - lagaorð,legal_term,Svar á að nefna afhendingu án ástæðulausrar tafar og ekki síðar en 30 dögum.,6. gr. Afhendingartími.,bm25,gemini:gemini-3-flash-preview,2003048.html_006,Lög um neytendakaup,6. gr. Afhendingartími.,23.22959029272963,6. gr. Afhendingartími. | 21. gr. Réttur til efnda. | 11. gr. Afrakstur af söluhlut.,True,True,medium,Að minnsta kosti ein heimild hefur gott vægi og svarið inniheldur tilvísanir.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1160,145,553,1858,,3.665,"Hafi samningsaðilar ekki komið sér saman um afhendingartíma skal seljandi afhenda vöruna eða umráð yfir henni án ástæðulausrar tafar [1]. Afhending skal þó eiga sér stað eigi síðar en 30 dögum eftir að gengið var frá samningi [1]. Ef um reiðukaup er að ræða og seljandi ákveður tímann, skal hann tilkynna neytanda með nægum fyrirvara hvenær megi sækja hlutinn [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,9,Hvenær skal seljandi afhenda söluhlut ef afhendingartími var ekki ákveðinn?,afhendingartími - lagaorð,legal_term,Svar á að nefna afhendingu án ástæðulausrar tafar og ekki síðar en 30 dögum.,6. gr. Afhendingartími.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2003048.html_006,Lög um neytendakaup,6. gr. Afhendingartími.,0.031544957774465976,6. gr. Afhendingartími. | 18. gr. Tímamark galla. | 37. gr. Kaupverð.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1582,148,580,2310,,3.368,"Ef samningsaðilar hafa ekki komið sér saman um annað skal seljandi afhenda vöruna án ástæðulausrar tafar [1]. Í slíkum tilfellum ber seljanda að afhenda hlutinn eigi síðar en 30 dögum eftir að gengið var frá samningi [1]. Ef samið hefur verið um svigrúm varðandi afhendingartíma á seljandinn jafnaðarlega rétt á að velja hann, nema atvik sýni að neytandi eigi að gera það [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,9,Hvenær skal seljandi afhenda söluhlut ef afhendingartími var ekki ákveðinn?,afhendingartími - lagaorð,legal_term,Svar á að nefna afhendingu án ástæðulausrar tafar og ekki síðar en 30 dögum.,6. gr. Afhendingartími.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_006,Lög um neytendakaup,6. gr. Afhendingartími.,0.03252247488101534,6. gr. Afhendingartími. | 21. gr. Réttur til efnda. | 11. gr. Afrakstur af söluhlut.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1160,146,702,2008,,4.607,"Hafi samningsaðilar ekki komið sér saman um afhendingartíma skal seljandi afhenda vöruna eða umráð yfir henni án ástæðulausrar tafar [1]. Afhending skal þó að hámarki fara fram innan 30 daga frá því að gengið var frá samningi [1]. Ef um reiðukaup er að ræða og seljandi ákveður afhendingartímann, ber honum að tilkynna neytanda með nægum fyrirvara hvenær megi sækja hlutinn [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,9,Hvenær skal seljandi afhenda söluhlut ef afhendingartími var ekki ákveðinn?,afhendingartími - lagaorð,legal_term,Svar á að nefna afhendingu án ástæðulausrar tafar og ekki síðar en 30 dögum.,6. gr. Afhendingartími.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2003048.html_006,Lög um neytendakaup,6. gr. Afhendingartími.,0.979774534702301,6. gr. Afhendingartími. | 23. gr. Riftun. | 21. gr. Réttur til efnda.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1327,151,600,2078,,10.252,"Hafi samningsaðilar ekki komið sér saman um afhendingartíma skal seljandi afhenda vöruna án ástæðulausrar tafar [1]. Í slíkum tilfellum ber seljanda að afhenda vöruna eða veita umráð yfir henni eigi síðar en 30 dögum eftir að gengið var frá samningi [1]. Ef hlutur er ekki afhentur innan þessara tímamarka getur neytandi krafist þess að seljandi afhendi hann innan viðbótarfrests [2].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,10,Hvenær á pöntunin mín að koma ef við sömdum ekki um dagsetningu?,afhendingartími - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar orð eins og pöntun og dagsetningu.",6. gr. Afhendingartími.,tfidf,gemini:gemini-3-flash-preview,2016016.html_012,Lög um neytendasamninga,12. gr. Gerð fjarsölusamninga með rafrænum hætti.,0.3174064304298086,12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 10. gr. Staðfesting á móttöku pöntunar. | 11. gr. Aðrar skyldur áður en pöntun er gerð.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1350,151,1131,2632,,5.996,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Heimildabrotin fjalla um staðfestingu á móttöku pöntunar og hvernig skuli upplýsa neytendur um greiðsluskyldu, en þau tilgreina ekki fresti fyrir afhendingu vöru ef ekki er samið um dagsetningu [1][2]. Fram kemur þó að þjónustuveitandi skuli staðfesta móttöku pöntunar með rafrænum hætti án tafar [2].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,10,Hvenær á pöntunin mín að koma ef við sömdum ekki um dagsetningu?,afhendingartími - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar orð eins og pöntun og dagsetningu.",6. gr. Afhendingartími.,bm25,gemini:gemini-3-flash-preview,2016016.html_012,Lög um neytendasamninga,12. gr. Gerð fjarsölusamninga með rafrænum hætti.,10.20236805255519,12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 10. gr. Staðfesting á móttöku pöntunar. | [4. gr. a. Lagaskil.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1487,115,835,2437,,5.138,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Heimildirnar kveða á um að seljandi skuli staðfesta móttöku pöntunar með rafrænum hætti án tafar [2], en þær tilgreina ekki sérstakan frest fyrir afhendingu vörunnar sjálfrar ef ekki hefur verið samið um dagsetningu.

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2013033.html,
gemini-strict-final,10,Hvenær á pöntunin mín að koma ef við sömdum ekki um dagsetningu?,afhendingartími - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar orð eins og pöntun og dagsetningu.",6. gr. Afhendingartími.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2013120.html_008,Lög um skiptileigusamninga fyrir afnot af húsnæði í orlofi eða frístundum o.fl.,8. gr. Efni samninga.,0.030798389007344232,8. gr. Efni samninga. | 9. gr. Upplýsingaskylda við pöntun. | 6. gr. Afhendingartími.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1656,133,682,2471,,4.409,"Hafi samningsaðilar ekki komið sér saman um annað skal seljandi afhenda vöruna án ástæðulausrar tafar [3]. Samkvæmt lögum um neytendakaup skal afhendingin fara fram eigi síðar en 30 dögum eftir að gengið var frá samningi [3]. Ef seljandi hefur svigrúm til að velja afhendingartíma ber honum að tilkynna neytanda um það með nægum fyrirvara [3].

Heimildir: [3]",https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,10,Hvenær á pöntunin mín að koma ef við sömdum ekki um dagsetningu?,afhendingartími - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar orð eins og pöntun og dagsetningu.",6. gr. Afhendingartími.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2002030.html_011,Lög um rafræn viðskipti og aðra rafræna þjónustu,11. gr. Aðrar skyldur áður en pöntun er gerð.,0.03055037313432836,11. gr. Aðrar skyldur áður en pöntun er gerð. | 41. gr. Afpöntun fyrir afhendingu. | 6. gr. Afhendingartími.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1231,108,629,1968,,3.992,"Hafi ekkert verið ákveðið um afhendingardag skal seljandi afhenda vöruna án ástæðulausrar tafar [3]. Samkvæmt lögum á afhending að fara fram eigi síðar en 30 dögum eftir að gengið var frá samningi [3]. Þetta á við nema samningsaðilar hafi komið sér saman um annað [3].

Heimildir: [3]",https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,10,Hvenær á pöntunin mín að koma ef við sömdum ekki um dagsetningu?,afhendingartími - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar orð eins og pöntun og dagsetningu.",6. gr. Afhendingartími.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2003048.html_006,Lög um neytendakaup,6. gr. Afhendingartími.,0.04072674363851547,6. gr. Afhendingartími. | 10. gr. Staðfesting á móttöku pöntunar. | 23. gr. Riftun.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1322,155,685,2162,,9.087,"Hafi ekki verið samið um sérstakan afhendingartíma skal seljandi afhenda vöruna án ástæðulausrar tafar og eigi síðar en 30 dögum eftir að gengið var frá samningi [1]. Ef varan er ekki afhent innan þessara tímamarka skal neytandi fara þess á leit við seljanda að hann afhendi hlutinn innan viðbótarfrests [3]. Ef seljandi afhendir ekki vöruna innan þess frests getur neytandi átt rétt á að rifta kaupunum [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,11,Hver eru úrræði neytanda við afhendingardrátt seljanda?,afhendingardráttur - lagaorð,legal_term,Svar á að nefna úrræði vegna þess að hlutur er ekki afhentur eða afhentur of seint.,19. gr. Úrræði neytanda við greiðsludrátt.,tfidf,gemini:gemini-3-flash-preview,2003048.html_043,Lög um neytendakaup,43. gr. Kröfur seljanda.,0.18976918000956772,43. gr. Kröfur seljanda. | 17. gr. Tengdir lánssamningar. | 18. gr. Tímamark galla.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1762,227,1081,3070,,6.817,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildabrotin vísa til þess að í lögum sé kafli um úrræði neytanda vegna afhendingardráttar seljanda, en efni hans fylgir ekki með [3]. Þó kemur fram að ef vara er ekki afhent geti neytandi undir ákveðnum kringumstæðum beitt úrræðum gegn lánveitanda í tengdum lánssamningi, til dæmis ef bú seljanda hefur verið tekið til gjaldþrotaskipta [2]. Upplýsingar um kröfur vegna vanefnda í heimildunum takmarkast annars vegar við rétt seljanda gagnvart neytanda [1] og hins vegar við tímamark galla [3].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2013033.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,11,Hver eru úrræði neytanda við afhendingardrátt seljanda?,afhendingardráttur - lagaorð,legal_term,Svar á að nefna úrræði vegna þess að hlutur er ekki afhentur eða afhentur of seint.,19. gr. Úrræði neytanda við greiðsludrátt.,bm25,gemini:gemini-3-flash-preview,2003048.html_018,Lög um neytendakaup,18. gr. Tímamark galla.,13.377441782473191,18. gr. Tímamark galla. | 19. gr. Úrræði neytanda við greiðsludrátt. | 17. gr. Tengdir lánssamningar.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1835,162,765,2762,,4.809,"Ef vara er ekki afhent á réttum tíma og það er ekki neytanda að kenna getur hann haldið eftir greiðslu kaupverðs, krafist efnda, krafist riftunar eða krafist skaðabóta [2]. Réttur neytanda til skaðabóta fellur ekki niður þótt hann setji fram aðrar kröfur [2]. Ef varan var keypt með tengdum lánssamningi getur neytandi í ákveðnum tilvikum, svo sem við gjaldþrot seljanda, beitt úrræðum gagnvart lánveitanda [3].

Heimildir: [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2013033.html,
gemini-strict-final,11,Hver eru úrræði neytanda við afhendingardrátt seljanda?,afhendingardráttur - lagaorð,legal_term,Svar á að nefna úrræði vegna þess að hlutur er ekki afhentur eða afhentur of seint.,19. gr. Úrræði neytanda við greiðsludrátt.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2003048.html_029,Lög um neytendakaup,29. gr. Krafa um úrbætur og nýja afhendingu.,0.03131881575727918,29. gr. Krafa um úrbætur og nýja afhendingu. | 18. gr. Tímamark galla. | 42. gr. Skilaréttur eftir afhendingu.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1608,148,904,2660,,5.81,"Í heimildabrotunum er kafli sem ber heitið „Úrræði neytanda vegna afhendingardráttar seljanda“, en sjálfur texti kaflans fylgir ekki með í brotunum [2]. Þar sem efnisleg úrræði vegna tafa eru ekki útlistuð í textanum finn ég ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Heimildirnar nefna þó almennt að greiðsluskylda neytanda geti fallið niður við riftun [3].

Heimildir: [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,11,Hver eru úrræði neytanda við afhendingardrátt seljanda?,afhendingardráttur - lagaorð,legal_term,Svar á að nefna úrræði vegna þess að hlutur er ekki afhentur eða afhentur of seint.,19. gr. Úrræði neytanda við greiðsludrátt.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_019,Lög um neytendakaup,19. gr. Úrræði neytanda við greiðsludrátt.,0.03252247488101534,19. gr. Úrræði neytanda við greiðsludrátt. | 26. gr. Úrræði neytanda vegna galla. | 29. gr. Krafa um úrbætur og nýja afhendingu.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1591,126,,1717,,1.594,"Ef hlutur er ekki afhentur eða afhentur of seint, og það er ekki neytanda að kenna, getur hann nýtt sér nokkur úrræði [1]. Neytandi getur haldið eftir greiðslu kaupverðs, krafist efnda, krafist riftunar eða krafist skaðabóta [1]. Réttur til skaðabóta fellur ekki niður þótt neytandi setji fram aðrar kröfur [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,11,Hver eru úrræði neytanda við afhendingardrátt seljanda?,afhendingardráttur - lagaorð,legal_term,Svar á að nefna úrræði vegna þess að hlutur er ekki afhentur eða afhentur of seint.,19. gr. Úrræði neytanda við greiðsludrátt.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2003048.html_018,Lög um neytendakaup,18. gr. Tímamark galla.,0.9713494777679443,18. gr. Tímamark galla. | 19. gr. Úrræði neytanda við greiðsludrátt. | 17. gr. Tengdir lánssamningar.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1835,179,645,2659,,11.49,"Ef hlutur er ekki afhentur eða honum er seinkað án þess að neytanda sé um að kenna getur neytandi haldið eftir greiðslu kaupverðs, krafist efnda, krafist riftunar eða krafist skaðabóta [2]. Réttur til skaðabóta fellur ekki niður þótt neytandi setji fram aðrar kröfur [2]. Ef um tengdan lánssamning er að ræða kann neytandi einnig að eiga rétt á að beita úrræðum gegn lánveitanda við ákveðnar aðstæður, til dæmis ef seljandi er gjaldþrota [3].

Heimildir: [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2013033.html,
gemini-strict-final,12,Pöntunin mín kom of seint. Hvað get ég gert?,afhendingardráttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar eðlilegt neytendatal.",19. gr. Úrræði neytanda við greiðsludrátt.,tfidf,gemini:gemini-3-flash-preview,2016016.html_012,Lög um neytendasamninga,12. gr. Gerð fjarsölusamninga með rafrænum hætti.,0.3094536912301451,12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 10. gr. Staðfesting á móttöku pöntunar. | 11. gr. Aðrar skyldur áður en pöntun er gerð.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1344,140,747,2231,,4.418,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Meðfylgjandi heimildir fjalla um upplýsingaskyldu seljanda við gerð samninga, staðfestingu á móttöku pöntunar og leiðréttingu innsláttarvillna [1, 2, 3]. Þær innihalda ekki upplýsingar um réttindi neytenda eða úrræði þegar afhending pöntunar dregst.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,12,Pöntunin mín kom of seint. Hvað get ég gert?,afhendingardráttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar eðlilegt neytendatal.",19. gr. Úrræði neytanda við greiðsludrátt.,bm25,gemini:gemini-3-flash-preview,2016016.html_012,Lög um neytendasamninga,12. gr. Gerð fjarsölusamninga með rafrænum hætti.,8.8667429491839,12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 11. gr. Aðrar skyldur áður en pöntun er gerð. | 9. gr. Upplýsingaskylda við pöntun.,True,False,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1523,155,590,2268,,4.028,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvað þú getur gert þegar pöntun berst of seint. Meðfylgjandi heimildabrot fjalla aðallega um upplýsingaskyldu seljanda áður en pöntun er gerð [1], [3] og tæknilegar leiðir til að leiðrétta innsláttarvillur [2]. Þær tilgreina ekki réttarstöðu eða úrræði neytenda þegar afhending dregst.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,12,Pöntunin mín kom of seint. Hvað get ég gert?,afhendingardráttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar eðlilegt neytendatal.",19. gr. Úrræði neytanda við greiðsludrátt.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2002030.html_010,Lög um rafræn viðskipti og aðra rafræna þjónustu,10. gr. Staðfesting á móttöku pöntunar.,0.030117753623188408,10. gr. Staðfesting á móttöku pöntunar. | 26. gr. [Tryggingavernd. | 11. gr. Aðrar skyldur áður en pöntun er gerð.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1379,191,699,2269,,5.105,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildirnar fjalla um skyldu þjónustuveitanda til að staðfesta móttöku pöntunar án tafar [1] og að gefa kost á að leiðrétta villur áður en pöntun er gerð [3]. Þær nefna einnig rétt til endurgreiðslu úr Ferðatryggingasjóði ef pakkaferð er ekki framkvæmd samkvæmt samningi vegna gjaldþrots eða ógjaldfærni seljanda [2], en tilgreina ekki almenn úrræði vegna tafa á afhendingu pöntunar.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2018095.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,12,Pöntunin mín kom of seint. Hvað get ég gert?,afhendingardráttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar eðlilegt neytendatal.",19. gr. Úrræði neytanda við greiðsludrátt.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2002030.html_011,Lög um rafræn viðskipti og aðra rafræna þjónustu,11. gr. Aðrar skyldur áður en pöntun er gerð.,0.03128054740957967,11. gr. Aðrar skyldur áður en pöntun er gerð. | 19. gr. Úrræði neytanda við greiðsludrátt. | 25. gr. Upplýsingaskylda um hindrun.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1344,212,999,2555,,5.446,"Ef pöntun er afhent of seint og það er ekki þér að kenna getur þú samkvæmt lögum um neytendakaup haldið eftir greiðslu, krafist efnda eða rift kaupunum [2]. Þú getur einnig átt rétt á skaðabótum, óháð öðrum kröfum sem þú setur fram [2]. Seljanda ber jafnframt skylda til að upplýsa þig ef hindranir verða á afhendingu, annars getur þú átt rétt á bótum vegna þess tjóns sem hlaðist hefur upp [3]. Athugið að þetta er ekki endanleg lögfræðiráðgjöf heldur samantekt á mögulegum úrræðum samkvæmt heimildum.

Heimildir: [2], [3]",https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,12,Pöntunin mín kom of seint. Hvað get ég gert?,afhendingardráttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar eðlilegt neytendatal.",19. gr. Úrræði neytanda við greiðsludrátt.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2003048.html_019,Lög um neytendakaup,19. gr. Úrræði neytanda við greiðsludrátt.,0.12572942674160004,19. gr. Úrræði neytanda við greiðsludrátt. | 10. gr. Staðfesting á móttöku pöntunar. | 11. gr. Aðrar skyldur áður en pöntun er gerð.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1351,133,,1484,,8.082,"Ef vara er afhent of seint og það er ekki þér að kenna, getur þú samkvæmt lögum um neytendakaup haldið eftir greiðslu kaupverðs eða krafist efnda á samningnum [1]. Einnig er hægt að krefjast riftunar á kaupunum eða skaðabóta vegna tafarinnar [1]. Réttur til skaðabóta fellur ekki niður þótt þú setjir fram aðrar kröfur [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,13,Hefur neytandi rétt til að falla frá fjarsölusamningi án þess að gefa ástæðu?,fráhvarfsréttur - lagaorð,legal_term,Svar á að nefna 14 daga rétt til að falla frá samningi án ástæðu.,16. gr. Réttur til að falla frá samningi.,tfidf,gemini:gemini-3-flash-preview,2016016.html_016,Lög um neytendasamninga,16. gr. Réttur til að falla frá samningi.,0.3572277022642921,16. gr. Réttur til að falla frá samningi. | 20. gr. Áhrif uppsagnar. | 23. gr. Skyldur neytanda ef fallið er frá samningi um veitingu þjónustu.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1444,202,602,2248,,4.173,"Já, neytandi hefur 14 daga frest til að falla frá fjarsölusamningi með því að tilkynna seljanda það [1]. Neytandi þarf ekki að tilgreina neina ástæðu fyrir ákvörðun sinni um að falla frá samningnum [1]. Við þetta falla niður skuldbindingar samningsaðila um að efna samninginn [2]. Neytandi ber hins vegar sönnunarbyrði um að seljanda hafi verið tilkynnt um ákvörðunina og gæti þurft að bera ákveðinn kostnað í sérstökum tilvikum, til dæmis ef veiting þjónustu er þegar hafin að ósk neytanda [1], [3].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html,
